▁ 髪 を切って もらった 方がいい よ 。	▁ 髪 を切って もらった 方がいい よ 。
▁映画 は 10 時 から始まる 。	▁映画 は 10 時 から始まる 。
▁彼は 行け なかった ことを 悔 や んでいる 。	▁彼は 行く ことが出来 なかった ことを 残念 に 思っている 。
▁それは 秘密 に しておいた 方がいい 。	▁それは 秘密 に しておいた 方がいい 。
▁ ケーキ を まだ 食べ 終わって いない 。	▁ ケーキ を まだ 食べ 終わって いない 。
▁その 靴 は 高 すぎる 。	▁その 靴 は 高 すぎる 。
▁彼女は やる たびに 失敗した 。	▁彼女は いつも 失敗した 。
▁ 論点 がわかる 。	▁ 話 の中心 がわかる 。
▁彼は その 村 から 去 ら なければならなかった 。	▁彼は その 村 から出て 行か なければならなかった 。
▁ ビル の前に 車 があります 。	▁ ビル の前に 車 があります 。
▁ 地球 が 丸い というのは 真実 だ 。	▁ 地球 が 丸い こと の は 本当 だ 。
▁ どこに 滞在 する予定 ですか 。	▁ どこに 滞在 する予定 ですか 。
▁彼女の 両親 の 悲しみ は 大きかった 。	▁彼女の 両親 はとても 悲しく 思った 。
▁少し つめ てください 。	▁少し 横 によって ください 。
▁彼は 何を する にも 消極的 だ 。	▁彼は 何を する にも 自ら 進んで しない 。
▁彼女は 約束 を守ら なかった 。	▁彼女は 約束 を守ら なかった 。
▁ ケーキ を もう少し いかがですか 。	▁ ケーキ を もう少し どうですか 。
▁ 木 の下に 何人か の 少年 が います 。	▁ 木 の下に 何人か の 少年 が います 。
▁ 長い 休暇 を楽しみ ましょう 。	▁ 長い 休み を楽しみ ましょう 。
▁ ごめん 。 道 が 混 んじゃ って 。	▁ すみません 。 道 が 混んで て 。
▁私たちは 彼の 言葉に 腹を立て た 。	▁私たちは 彼の 言葉に 腹を立て た 。
▁彼は 留学 できるように 一生懸命 勉強 している 。	▁彼は 外国 で 学ぶ ことが 頑張って 勉強 している 。
▁彼は クラス で一番 速く 走れ る 。	▁彼は クラス で一番 速く 走る ことができる 。
▁彼は 三日 前に 出発した 。	▁彼は 3 日 前に 出発した 。
▁彼は 何を 企 んでいる んだ 。	▁彼は 何 を考えている んだ 。
▁あ した は よい 天気 だと思います 。	▁明日は よい 天気 だと思います 。
▁ 君が そんな事 を 言うと は な 。	▁あなたが そんな事 を 言うと は な 。
▁ トム も ビル も 今 テニス をしている 。	▁ トム も ビル も 今 テニス をしている 。
▁ 学生 全員が 出席 した 。	▁ 学生 全員が 参加した 。
▁ お茶を 飲み に いらっしゃい 。	▁ お茶を 飲み に来て ください 。
▁その 事実 は すべての人 に 知られている 。	▁その 事実 は 全ての 人に 知られている 。
▁ 日本語の 新聞 を 持ってきて ください ますか 。	▁ 日本語の 新聞 を 持ってきて ください ますか 。
▁それを 議論 する 時間 はまだ 十分 ある 。	▁それを 議論 する 時間 はまだ 十分 ある 。
▁あなたが おっしゃ りたい ことは 、 いったい何 ですか 。	▁あなたが 言いたいこと は 、 いったい何 ですか 。
▁彼女は この 町で 働いて いますか 。	▁彼女は この 町で 働いて いますか 。
▁彼の 演説 は 3 時間も 続いた 。	▁彼の 話は 3 時間も 続いた 。
▁彼は ドア をあけた 。	▁彼は ドアを開け た 。
▁彼女は 8 時に 朝食 を食べ に 降り てきた 。	▁彼女は 8 時に 朝食 を食べ に 降り てきた 。
▁彼女は 今 にも 泣き 出し そうだった 。	▁彼女は 今 にも 泣き 出し そうだった 。
▁ 公園 に たいへん 多くの人が いる 。	▁ 公園 に とても 多くの人が いる 。
▁それが 彼の 失敗 の原因 だ 。	▁それが 彼の 失敗 の原因 だ 。
▁何 が起こった んだ ?	▁何 が起こった んだ ?
▁彼は あなたに 本当の ことを 言いました か 。	▁彼は あなたに 本当の ことを 言いました か 。
▁ 適当 に入って 勝手に やって 。	▁ いい感じ に入って 勝手に やって 。
▁私は 昨晩 警察 と いざ こ ざ を起こした 。	▁私は 昨日の 夜 警察 と 問題 を起こした 。
▁私たちは 世界 平和 を目標に 進む べきだ 。	▁私たちは 世界 平和 を目標に 進む べきだ 。
▁彼らは 愛 し 合っている 。	▁彼らは お互いに 愛 している 。
▁ トム は ビル ほど 速く 走 らない 。	▁ トム は ビル ほど 速く 走 らない 。
▁もう ヘ ト ヘ ト です 。	▁もう とても 疲れ ました 。
▁ 郵便局 は あの 店の ちょうど 真 向かい にあります 。	▁ 郵便局 は あの 店の ちょうど 向かい にあります 。
▁僕 達は 農場 の 近くで 遊んだ 。	▁ 僕たち は 農業 の 場所 の 近くで 遊んだ 。
▁ 今週 は しなければならない ことで いっぱい だ 。	▁ 今週 は しなければならない ことで いっぱい だ 。
▁これは 何と 美しい 花 でしょう 。	▁これは 何と 美しい 花 でしょう 。
▁ 何年も 彼に 会って ません 。	▁ 何年も 彼に 会って ません 。
▁ いったん 彼女が 到着 すれば 私たちは 出発 できます 。	▁1 度 彼女が 着 けば 私たちは 出発 できます 。
▁彼らは 急に 笑い 出した 。	▁彼らは 急に 笑い 出した 。
▁私は よく 冬 に スキー にいった ものだ 。	▁私は よく 冬 に 雪 の上を 滑 る スポーツ を するところ にいった ものだ 。
▁ 喜んで あなたの パーティー に参加 します 。	▁ 喜んで あなたの パーティー に参加 します 。
▁ 陰 口を 言われる の が好きな 人はいない 。	▁自分の いない 所で 悪いこと を 言われる の が好きな 人はいない 。
▁ 日本語 版 があったら いいな 。	▁ 日本語 版 があったら いいな 。
▁ 由美 は テニス をし に 公園 へ 行きます 。	▁ 由美 は テニス をし に 公園 へ 行きます 。
▁外 は 暗い 。	▁外 は 暗い 。
▁ 払う 金 があれば 、 払え るのだ が 。	▁ 払う 金 があれば 、 払う のだが 。
▁ 君は 、 朝食 を食べる 必要がある 。	▁あなたは 、 朝 に 食事 を取る 必要がある 。
▁新しい 先生が みんな の 目の前に 立った 。	▁新しい 先生が みんな の 目の前に 立った 。
▁彼は 絶対に 意見 を変え ない 。	▁彼は 絶対に 意見 を変え ない 。
▁ 英語の 勉強 の やる気 を おこ させる 。	▁ 英語 の勉強を する 気持ちを 起こさ せる 。
▁この ニュース は 初 耳 です 。	▁この ニュース は 初めて 聞きます 。
▁ 出かける 時間 になった 。	▁ 出かける 時間 になった 。
▁私は 次の 誕生日 で 16 歳になる 。	▁私は 次の 誕生日 で 16 歳になる 。
▁ テニス が 上手 ですね 。	▁ テニス が うまい ですね 。
▁私たちは 夜 には ドア に 鍵 をかけ ます 。	▁私たちは 夜 には ドア に 鍵 をかけ ます 。
▁私の 中国語 は 通じ なかった 。	▁私の 中国語 は 通じ なかった 。
▁ 父が 私を 今日の 私に してくれた 。	▁ 父が 私を 今日の 私に してくれた 。
▁その ショー は 失敗 どころ ではなかった 。	▁その 劇 は 失敗 なんて もの なかった 。
▁彼は 私たちに おもしろい 話をした 。	▁彼は 私たちに 面白い 話をした 。
▁しかし 、 実際は 違い ました 。	▁しかし 、 実際は 違い ました 。
▁私は 「 ひ さし 」 という名前 だ 。	▁私は 「 ひ さし 」 と言う 名前 だ 。
▁彼は 仕事で 成功 しました 。	▁彼は 仕事で 成功 しました 。
▁ 日 は だんだん 長 くなる 。	▁ 日 は 日に 日に 長 くなる 。
▁ 甘 口が ほしい のです 。	▁ 甘い 味 が欲しい のです 。
▁彼は たくさん 本 を持っている 。	▁彼は たくさん 本 を持っている 。
▁ちょっと その 絵 を見せて 下さい 。	▁ちょっと その 絵 を見せて ください 。
▁彼は とん ち の きく 男だ 。	▁彼は すぐに 知恵 を出す ことができる 男だ 。
▁彼女の 後に それを 読み なさい 。	▁彼女の 後に それを 読み なさい 。
▁ 君に この カメラ を あげよう 。	▁ あなたに この カメラ を あげよう 。
▁彼女は 息子の 成功 を 確信 している 。	▁彼女は 息子の 成功 を 信じる 。
▁彼女は 私の となり に 座 った 。	▁彼女は 私の 横に 座 った 。
▁彼が 勝ち そうだ 。	▁彼が 勝ち そうだ 。
▁彼は 野球 を するのが とても うまい 。	▁彼は 野球 を するのが とても うまい 。
▁お 目に か かれて 大変 光 栄 です 。	▁ 会う ことが出来 て 大変 嬉しいです 。
▁何 が起こって も 、 私は 驚き ません 。	▁何 が起こって も 、 私は 驚き ません 。
▁私は 野球 の試合 を見る の が 好きだ 。	▁私は 野球 の試合 を見る の が 好きだ 。
▁ 子供は 時々 我慢 が 出来ない 。	▁ 子供は 時々 我慢 が 出来ない 。
▁私は 自分の 将来 について じっくり 考えた 。	▁私は 自分の 将来 について よく 考えた 。
▁私は この 学校に 2 年前に 入学 した 。	▁私は この 学校に 2 年前 に入った 。
▁彼女は 危険 に 気付いて いない かもしれない 。	▁彼女は 危険 に気づいて いない かも 。
▁よく 見 張って なければ だめ よ 。	▁よく 注意して 見 なければ ダメ よ 。
▁母は 料理 が 上手 です 。	▁母は 料理 が うまい です 。
▁ 試験 がなければ 、 学生 生活 はもっと 楽しい だろう 。	▁ 試験 がなければ 、 学生 生活 はもっと 楽しい だろう 。
▁そして 、 その日 彼らは イエス と一緒に いた 。	▁そして 、 その日 彼らは イエス と一緒に いた 。
▁彼女は 約束 の 時間を 1 時間 過ぎ てきた 。	▁彼女は 約束 の 時間を 1 時間 過ぎ てきた 。
▁あなたは 世間 知らず ですね 。	▁あなたは 社会 を 知りません ね 。
▁彼の お父さん は 彼を トム と呼んでいる 。	▁彼の お父さん は 彼を トム と呼んでいる 。
▁今日 夕食 たべ に 行かない ?	▁今日 夕食 食べ に 行かない ?
▁ 旅行 は 楽しかった ですか 。	▁ 旅行 は 楽しかった ですか 。
▁この 見地から すると 、 君の 言うこと は 正しい 。	▁この 考え方 から すると 、 あなたの 言うこと は 正しい 。
▁ 君は この 機会 を 利用 すべきだ 。	▁あなたは この 機会 を利用する べきだ 。
▁彼女が ピアノ を 弾く 音が聞こえ ることが よくある 。	▁彼女が ピアノ を 弾く 音が聞こえ ることが よくある 。
▁ 彼女を ここに 来 させ よう 。	▁ 彼女を ここに 来 させ よう 。
▁私は この前 の 日曜日 から ずっと 忙しい 。	▁私は この前 の 日曜日 から ずっと 忙しい 。
▁彼は 金持ち の ふり をします 。	▁彼は 金持ち のように 見せ ます 。
▁ 彼に 助言 をして おきました 。	▁ 彼に 助言 をして おきました 。
▁私の 留守 中に 誰かが 訪ねて きた らしい 。	▁私の 留守 中に 誰かが 訪ねて きた らしい 。
▁ 人は 誰でも 平等 である 。	▁ 人は 誰も 差 がない 。
▁ たばこ を一 服 吸い たい 。	▁ 煙草 を ちょっと 吸い たい 。
▁彼 から 昨日 便り があった 。	▁彼 から 昨日 連絡 があった 。
▁彼は まだ 両親 に頼って いる 。	▁彼は まだ 両親 に頼って いる 。
▁ 誰も 部屋 に入れて はいけない 。	▁ 誰も 部屋 に入れて はならない 。
▁彼の 助け が なかったら 私は 失敗した だろう 。	▁彼が 助けてくれ なかったら 私は 失敗した だろう 。
▁ 人気 があろう と なかろう と それは 正しい 。	▁ 人気 があろう と なかろう と それは 正しい 。
▁私の 家に は 家具 がほとんど ない 。	▁私の 家に は 家具 がほとんど ない 。
▁私は 今日は 仕事が たくさんある 。	▁私は 今日は 仕事が たくさんある 。
▁彼は 銀行 に 雇われ ている 。	▁彼は 銀行 で 働いている 。
▁彼は 2 日 前 に着いた 。	▁彼は 2 日 前 に着いた 。
▁彼は その 賞 を得 ようと 一生懸命 に 働いた 。	▁彼は その 賞 を得 ようと 頑張って 働いた 。
▁わたし から は これ以上 お金 は 絞り 取れ ませんよ 。	▁私 から は これ以上 お金 は 取る ことができません よ 。
▁彼らは 次々と 出発した 。	▁彼らは 次から次へと 出発した 。
▁彼の 人気 は 落ちている 。	▁彼の 人気 は 落ちている 。
▁最初に スープ を 飲んだ 。	▁最初に スープ を 飲んだ 。
▁私は 健康 で いられる 間は 生きていた い 。	▁私は 健康 で いられる 間は 生きていた い 。
▁ こっち の 身に も なって よ 。	▁ こっち の 身に も なって よ 。
▁そろそろ 行こう か 。	▁それでは 行こう か 。
▁私は 母 より 料理 は 得意 ではない 。	▁私は 母 より 料理 は うまく ない 。
▁彼の 服 は 年齢 に 合って いなかった 。	▁彼の 服 は 年齢 に 合って いなかった 。
▁ 船 旅 はとても 楽しい 。	▁ 船 の旅 はとても 楽しい 。
▁私は その 山の 頂上 を見る ことができます 。	▁私は その 山の 一番 上 を見る ことができます 。
▁ 何とか そこから 脱出 した 。	▁ 何とか そこから 逃げた 。
▁なぜ 君は クラス 会 に出席 しなかった のか 。	▁なぜ あなたは クラス 会 に 出なかった のか 。
▁私たちは 命 を失う 危険 が 有 った 。	▁私たちは 命 を失う 危険 があった 。
▁きっと 働き すぎ ですよ 。	▁きっと 異常 に 働いて いますよ 。
▁若い うちに 楽しみ なさい 。	▁若い うちに 楽しみ なさい 。
▁私たちは 夕食 に 6 人の 客 を迎え ました 。	▁私たちは 夕食 に 6 人の 客 を迎え ました 。
▁彼女は 金持ち だった に違いない 。	▁彼女は 金持ち だった に違いない 。
▁この テーブル を どけ なさい 。	▁この 机 を 移動 させ なさい 。
▁この 場所に ?	▁この 場所に ?
▁僕は その 歌手 が好き になった 。	▁僕は その 歌手 が好き になった 。
▁私は 彼の 住所 を調べて 見つけ 出す ことができた 。	▁私は 彼の 住所 を調べて 見つけ 出す ことができた 。
▁ この本 は 私には やさしく 思える 。	▁ この本 は 私には 簡単に 思う 。
▁ 君 って 本当に どうしようもない ね 。	▁あなた って 本当に どうする こともできない ね 。
▁私は 夏 より 冬 が好きです 。	▁私は 夏 より 冬 が好きです 。
▁私たちは 貧しい 人々 を見 下 してはいけない 。	▁私たちは お金 がない 人々を 下に 見 てはならない 。
▁何か 意見 がありますか 。	▁何か 意見 がありますか 。
▁これは どんな 料理 か 説明 してください 。	▁これは どんな 料理 か 説明 してください 。
▁ 手に 何 をもって いますか 。	▁ 手に 何 を持っています か 。
▁ 食べ物 を きら してしまった 。	▁ 食べる 物が なくなってしまった 。
▁あなたの 国 では 海 草 を食べ ますか 。	▁あなたの 国 では 海の 植物 を食べ ますか 。
▁私は ヨーロッパ へ 二度 行った 事があります 。	▁私は ヨーロッパ へ 2 度 行った 事があります 。
▁彼女の 言うこと は必ず 注意 書き を取って ください 。	▁彼女の 言うこと は必ず 注意 として 書いて ください 。
▁彼は 部下 たちの 前 を 歩いた 。	▁彼は 部下 たちの 前 を 歩いた 。
▁彼女の 小説 の 両方とも 読んだ わけではない 。	▁彼女の 小説 を いずれも 読んだ わけではない 。
▁彼女は なんと 美人 なのでしょう 。	▁彼女は なんと 美しい 人 なのでしょう 。
▁ 家の 手伝い を しないと いけなかった の 。	▁ 家を 手 伝 わない と ならなかった の 。
▁私は 君の 健康 を 心配 している 。	▁私は あなたの 健康 を 心配 している 。
▁ この本 は 君 のですか 。	▁ この本 は あなたの ですか 。
▁とても お腹が す いた 。	▁とても 腹 が 減った 。
▁いったい ぜん たい これは 何だ 。	▁いったい これは 何だ 。
▁あの 教会 は どのくらい 古い ですか 。	▁あの 教会 は どのくらい 古い ですか 。
▁6 時 発 の ニューヨーク 行き の 列車 に乗り たい のです 。	▁6 時に ニューヨーク へ行く 列車 に乗り たい のです 。
▁電話 が 鳴った 時 、 私達 は 外出 する ところだった 。	▁電話 が 音を立て た 時 、 私たちは 外に出る ところだった 。
▁小さな 庭 つき の家 を探して くれません か 。	▁小さな 庭 が 付いている 家 を探して くれません か 。
▁私は その ニュース を 偶然 に 聞いて しまった 。	▁私は その ニュース を 偶然 に 聞いて しまった 。
▁ 私には 彼らが 同じように 見えます 。	▁ 私には 彼らが 同じように 見えます 。
▁ ぐっすり 眠 った 後は ずっと 気分が よい 。	▁よく 寝た 後は ずっと 気分が よい 。
▁あなたは 行く べきだ と 彼は 言った 。	▁あなたは 行く べきだ と 彼は 言った 。
▁しばらく この 馬 に乗って も いいですか 。	▁しばらく この 馬 に乗って も いいですか 。
▁また ? もう 勘 弁 して よ 。	▁また ? もう やめて よ 。
▁毎日 何時間 昼寝 しますか 。	▁毎日 何時間 昼 に 寝 ますか 。
▁彼は 会議で は 禁煙 しようと 提案した 。	▁彼は 会議で は 煙草 を 吸 わ ないように しようと 提案した 。
▁ 違う 、 違う 、 違う !	▁ 違う 、 違う 、 違う !
▁彼は 入った 後 ドアを 静かに 閉め た 。	▁彼は 入った 後 ドアを 静かに 閉じた 。
▁ 天気予報 だと 午後 は 雨 ですよ 。	▁ 予想 された 天気 だと 午後 は 雨 ですよ 。
▁ 近い将来 、 地震 がある だろうか 。	▁ 近い将来 、 地震 がある だろうか 。
▁彼は 飛行機 事故 で 死んだ 。	▁彼は 飛行機 事故 で 死んだ 。
▁彼女は また すぐ 私たち を訪ねて 来ます 。	▁彼女は また すぐ 私たち を訪ねて 来ます 。
▁ 何を 召し 上がり ますか 。	▁何 を食べ ますか 。
▁花 で 部屋 が 明るく なった 。	▁花 で 部屋 が 明るく なった 。
▁私は 絵 を書き たい 。	▁私は 絵 を書き たい 。
▁それは 私にとって 意外な 話 だった 。	▁それは 私にとって 予想 していない 話 だった 。
▁ 魚の 捕まえ 方 を教えて あげよう 。	▁ 魚の 捕まえ 方 を教えて あげよう 。
▁彼女は 来る かもしれない 。	▁彼女は 来る かもしれない 。
▁これが 2 つ の中で 断然 良い 。	▁これが 2 つ の中で 確実に 良い 。
▁あれ ら は誰 の本 ですか 。	▁あれ ら は誰 の本 ですか 。
▁彼は 公園 の中を 散歩 するのが 好きだ 。	▁彼は 公園 の中を 散歩 するのが 好きだ 。
▁彼は たくさんの 本 を持っている 。	▁彼は 多くの 本 を持っている 。
▁彼は 親切 というより むしろ 気が やさしい 。	▁彼は 親切 と言う より むしろ 気が 優しい 。
▁ 水中 を 魚 が 泳いで いるのが 見えます か 。	▁水 の中を 魚 が 泳いで いるのが 見えます か 。
▁ 私に 君 の名前 を教えてください 。	▁ 私に あなたの 名前 を教えてください 。
▁彼らは みな 武装 している 。	▁彼らは みんな 相手に 勝つ ための 物を 準備 している 。
▁私は 一時間 につき 十 ドル もらって います 。	▁私は 1 時間 につき 10 ドル もらって います 。
▁それは 我々の 計画 とは なんの 関係 もない 。	▁それは 私たちの 計画 とは なんの 関係 もない 。
▁本当は 気が す すまない んだ 。	▁本当は 気が 進まない んだ 。
▁こんな 時は 、 迎え 酒 に 限り ます 。	▁こんな 時は 、 酒を飲んで 悪 くなった 気分 を なおす ための 酒を飲む に 限り ます 。
▁彼は 僕 よりずっと 背 が高い 。	▁彼は 僕 よりずっと 背 が高い 。
▁昨夜 駅の 近くで 火事 があった 。	▁昨日の 夜 駅の 近くで 火事 があった 。
▁ 息子 はもう 私 と同じ 身長 だ 。	▁ 息子 はもう 私 と同じ 背 の高さ だ 。
▁ この本 は 子供 でも 読め ます 。	▁ この本 は 子供 でも 読む 事 ができます 。
▁彼は 私に 食べ物 を 一切 くれなかった 。	▁彼は 私に 食べる 物を 全く くれなかった 。
▁とても 熱 があります 。	▁とても 熱 があります 。
▁彼は 禁煙 した 。	▁彼は 煙草 を 吸う の を やめた 。
▁ あや う く 間違い をする ところだった 。	▁あと 少し で 間違い をする ところだった 。
▁それは また の機会 にとって おきましょう 。	▁それは また の機会 にとって おきましょう 。
▁この テーブル をとって おいてください 。	▁この 机 をとって おいてください 。
▁ ついに 彼は 真実 を発見した 。	▁ ついに 彼は 本当の こと を発見した 。
▁私は その 街の 丘の上 の ホテルに 泊 まった 。	▁私は その 町 の低い 山の 上の ホテルで 夜 を 過ごした 。
▁彼が いつ 来る のか はっきりしない 。	▁彼が いつ 来る のか はっきりしない 。
▁私は 快適な 生活 が したい 。	▁私は 気持ちよく 生活 が したい 。
▁ お前 には 期待 している んだぞ 。	▁あなた には 期待 している んだぞ 。
▁彼は 友人たち に 助け を求めた 。	▁彼は 友達 たちに 助け るよう 求めた 。
▁もし 100 万ドル あれば 、 どうしますか 。	▁もし 100 万ドル あれば 、 どうしますか 。
▁彼女は 僕の 理想 の 人です 。	▁彼女は 僕の 思う 最高の 人です 。
▁ 彼に 事実を 話す 事 が大切 だと思います 。	▁ 彼に 事実を 話す 事 が大切 だと思います 。
▁ 雨が 降 った ので 私達 は 家に いた 。	▁ 雨が 降 った ので 私たちは 家に いた 。
▁ 君の 言うこと の意味 が 分からない 。	▁あなたの 言うこと の意味 が 分からない 。
▁ 新聞記者 の方 ですね 。	▁ 新聞 の記事 を書く 方 ですね 。
▁ 子供は 熱 があった 。	▁ 子供は 熱 があった 。
▁雨 のために 試合 を 中止 せ ざるを得なかった 。	▁雨 のために 試合 を止め ざるを得なかった 。
▁来年 はもっと 勉強 し なければいけません よ 。	▁次の 年 はもっと 勉強 しなければなりません よ 。
▁彼女は 昨日 そこへ 行った 。	▁彼女は 昨日 そこへ 行った 。
▁彼の 怠 惰 に はもう これ以上 我慢 することができない 。	▁彼が 怠け るのに はもう これ以上 我慢 することができない 。
▁ ほら 、 あなたの バッグ は そこ ですよ 。	▁あなたの 鞄 は そこ ですよ 。
▁ 彼女に は 欠点 がある けど 、 私は 彼女が 好きだ 。	▁ 彼女に は ダメ な 所 がある けど 、 私は 彼女が 好きだ 。
▁彼は 交通事故 で 片 目の 視力 を失った 。	▁彼は 交通事故 で 1 つ 目 が見え なくなった 。
▁私は 泳ぐ の を 楽しんだ 。	▁私は 泳ぐ の を 楽しんだ 。
▁ 散歩 に行こう と 提案した 。	▁ 散歩 に行こう と 提案した 。
▁ か ぜ を ひ いたら この 薬 を飲む んだよ 。	▁ 風邪 になったら この 薬 を飲む んだよ 。
▁ わたしには そう する 特別の 理由は 何も 無い 。	▁ 私には そう する 特別の 理由は 何もない 。
▁彼は 走り ながら 来た 。	▁彼は 走り ながら 来た 。
▁ 英語 を 話すこと は難しい ですか 。	▁ 英語 を 話すこと は難しい ですか 。
▁私は コーヒー が 大好きです 。	▁私は コーヒー がとても 好きです 。
▁彼は お金 については たいへん 締 まり 屋 だ 。	▁彼は お金 については とても 厳しい 。
▁突然 良い 考え が 私の 心に 浮かんだ 。	▁突然 良い 考え が 私の 心に 浮かんだ 。
▁ 今度の 日曜日 うち へ 来ない ?	▁ 今度の 日曜日 うち へ 来ない ?
▁ 年 老 いた スミス さんは 出来るだけ お金を ため ている 。	▁ 年齢 が高い スミス さんは 出来るだけ お金を 使わない で いる 。
▁ 味 はいかがですか 。	▁ 味 はどうですか 。
▁ 彼に 何 があった のか 話 してください 。	▁ 彼に 何 があった のか 話 してください 。
▁結局 これで は 駄目だ と だけ 言って おこう 。	▁結局 これで は ダメだ と だけ 言って おこう 。
▁ たいてい の 男の子 は テレビ ゲーム が 好きだ 。	▁ ほとんどの 少年は テレビ ゲーム が 好きだ 。
▁ ケーキ の どちらの 半分 でも とり なさい 。	▁ ケーキ の どちらの 半分 でも とり なさい 。
▁私は スーパー でよく 彼女と 会う 。	▁私は 店で よく 彼女と 会う 。
▁ 壁に 手 をつけ !	▁ 壁に 手 をつけ !
▁彼の 言ってる 事 を理解する の は 困難 だ 。	▁彼の 言ってる 事 を理解する の は 大変だ 。
▁その 話は 知っています 。	▁その 話は 知っています 。
▁彼女は その 話を 冗談 だ と考えた 。	▁彼女は その 話を 冗談 だ と考えた 。
▁ ゆうべ はとても 楽しかった 。	▁昨日の 夜 はとても 楽しかった 。
▁私は その 鍵 を探し た 。	▁私は その 鍵 を探し た 。
▁私は 一人で この 犬 小屋 を作った 。	▁私は 一人で この 犬の 家 を作った 。
▁彼は 彼女を 妻に した 。	▁彼は 彼女を 妻に した 。
▁私たちは 君の 提案 に 賛成 しよう 。	▁私たちは あなたの 提案 に 賛成 しよう 。
▁ 友人の 家は 大 家族 です 。	▁ 友達 の家 は大 家族 です 。
▁この 服 は すぐ しわ になる 。	▁この 服 は すぐ しわ になる 。
▁あなたが 私の 立場 に いたら 、 何を しますか 。	▁あなたが 私の 立場 に いたら 、 何を しますか 。
▁今日の 新聞 を 持ってきて 欲しい 。	▁今日の 新聞 を 持ってきて 欲しい 。
▁雨 に会い そうだ 。	▁雨 に会い そうだ 。
▁彼の 努力 は 無駄 にお わった 。	▁彼の 努力 は 意味が なかった 。
▁私は 登山 に興味 があります 。	▁私は 山 を 登る こと に興味 があります 。
▁あの 人は 友達 をつくること が あまり 速く ない 。	▁あの 人は 友達 を作ること が あまり 速く ない 。
▁彼らは 遅れる と思います 。	▁彼らは 遅れる と思います 。
▁ 終 電 に乗る ことが出来 た 。	▁最後の 列車 に乗る ことが出来 た 。
▁ 兄 は 神戸 の 大学に 行っています 。	▁ 兄 は 神戸 の 大学に 行っています 。
▁ 言葉 遣い に はいつも 気をつけ るべき です 。	▁ 言葉 の使い方 に はいつも 気をつけ るべき です 。
▁ ねえ 、 そう でしょう 。	▁そう でしょう 。
▁彼の 生命 は 危険な 状態にある と思います 。	▁彼の 命 は 危険な 状態にある と思います 。
▁この 計画 が 成功する かどうか まだ 分からない 。	▁この 計画 が 成功する かどうか まだ 分からない 。
▁明日 までに 宿題 を しなければならない 。	▁明日 までに 宿題 を しなければならない 。
▁彼は 握手 を求めた 。	▁彼は 手 を取る こと を求めた 。
▁私たちは 注意 してみた が 何も 見えなかった 。	▁私たちは 注意 してみた が 何も 見えなかった 。
▁ 彼を ちょっと 待たせ ておいて 下さい 。	▁ 彼を ちょっと 待たせ て おいてください 。
▁彼は お金が 入 用 です 。	▁彼は お金 が必要です 。
▁彼らは 同じ 飛行機 に 乗っていた 。	▁彼らは 同じ 飛行機 に 乗っていた 。
▁第一 に 飲食 に注意 しなければならない 。	▁第 1 に 飲む ことと 食べること に注意 しなければならない 。
▁ ドレス は ヒ ザ まで 長さ がある 。	▁ ドレス は 膝 まで 長さ がある 。
▁なぜ 泣いている のですか 。	▁なぜ 泣いている のですか 。
▁彼は 30 歳で 社長 になった 。	▁彼は 30 歳で 社長 になった 。
▁私の 兄 は 教師 です 。	▁私の 兄 は 学校の先生 です 。
▁私は あなたの 2 倍 年 をとっている 。	▁私は あなたの 2 倍 年 をとっている 。
▁彼女は その 知らせ を聞いて 青ざめ た 。	▁彼女は その 話を聞いて 怖くな った 。
▁もし 明日 雨 なら 試合 は 中止 です 。	▁もし 明日 雨 なら 試合 は なくなります 。
▁私は 級 友 に会った 。	▁私は クラスの 友達 に会った 。
▁あなたは 逆 立ち が できますか 。	▁あなたは 逆に 立つ ことができます か 。
▁ あなたに お茶 を入れて ほしい ものだ 。	▁ あなたに お茶 を入れて 欲しい ものだ 。
▁彼女は 英語で 日記 を つけている 。	▁彼女は 英語で 自分の 記録 を つけている 。
▁私たちは しばらく 歩いた 後で 、 湖 に出た 。	▁私たちは しばらく 歩いた 後で 、 湖 に出た 。
▁ 申し訳 無い けど 今 あの子 は 出かけ ている の 。	▁ すみません が 今 あの子 は 出かけ ている の 。
▁私は 彼に 会う 為に そこへ 行った 。	▁私は 彼に 会う 為に そこへ 行った 。
▁もっと 仕事に 変化 があった ならば なあ 。	▁もっと 仕事に 変化 があった ならば なあ 。
▁その 医者 は 私の 命 の 恩 人だ 。	▁その 医者 は 私の 命 を助け た 人だ 。
▁もし ご 質問 があれば お知らせ ください 。	▁もし ご 質問 があれば お知らせ ください 。
▁これは 面白い 話だ 。	▁これは 面白い 話だ 。
▁ 犬は 水 の中を の ぞ いた 。	▁ 犬は 水 の中 を見た 。
▁ 話は かわり ますが 。	▁ 話は 変わります が 。
▁その 仕事を 心配 する な 。	▁その 仕事を 心配 する な 。
▁彼の 言っている ことは ある程度 本当 である 。	▁彼の 言っている ことは ある程度 本当 である 。
▁あなたは 全く 間違って います 。	▁あなたは 全く 間違って います 。
▁もう お父さん は 帰ってきた の 。	▁もう お父さん は 帰ってきた の 。
▁あなたは そんなに 急いで 行く 必要はない 。	▁あなたは そんなに 急いで 行く 必要はない 。
▁ 彼女に 会った 事がある 。	▁ 彼女に 会った 事がある 。
▁ですから 信じる ことです 。	▁ですから 信じる ことです 。
