赤ん坊 は 歩く 前 に はう 。 	赤ちゃん は 歩く 前 に 手 や 足 を 床 に つけ て 動く 。 
彼女 は あまり 好き で ない 。 	彼女 は あまり 好き で ない 。 
彼女 は 子供 の ころ 病弱 だっ た らしい 。 	彼女 は 子供 の 頃 体 が 弱く 病気 に なり やすかっ た らしい 。 
ハワイ に 行っ た こと が ある と 彼 は 言う 。 	ハワイ に 行っ た こと が ある と 彼 は 言う 。 
すぐ 参り ます 。 	すぐ 行き ます 。 
私 は バス から 彼 を ちらり と 見 た 。 	私 は バス から 彼 を 少し 見 た 。 
私 は 彼 の 説明 を 思い出す こと が 出来 ない 。 	私 は 彼 の 説明 を 思い出す こと が 出来 ない 。 
その 火事 は おととい 発生 し た 。 	その 火事 は 昨日 の 前 の 日 発生 し た 。 
彼女 は 英語 だけ で なく フランス 語 も 話し ます 。 	彼女 は 英語 だけ で なく フランス 語 も 話し ます 。 
すぐ に 返事 を 書き ます 。 	すぐ に 返事 を 書き ます 。 
靴 を 履い て 夕食 を 食べ に 行き ましょう 。 	靴 を 着 て 夕食 を 食べ に 行き ましょう 。 
トム は 彼 の クラス で もっとも 背 が 高い 。 	トム は 彼 の クラス で 最も 背 が 高い 。 
あなた が 自分 で それ を やり なさい 。 	あなた が 自分 で それ を やり なさい 。 
彼 は 病気 の ため 辞職 し た 。 	彼 は 病気 の ため 仕事 を やめ た 。 
ところ で 、 あなた の 仕事 は 何 です か 。 	ところ で 、 あなた の 仕事 は 何 です か 。 
行く べき か どう か を 決める の は 君 次第 だ 。 	行く べき か どう か を 決める の は あなた 次第 だ 。 
彼 が 何 か する と 必ず 彼女 が 嗅ぎつける 。 	彼 が 何 か する と 必ず 彼女 が 気づく 。 
電車 は 時間 どおり に 着く 予定 だ 。 	列車 は 時間 通り に 着く 予定 だ 。 
これ 以上 質問 は あり ませ ん 。 	これ 以上 質問 は あり ませ ん 。 
動物 に 対し て むごい こと を し て は いけ ない 。 	動物 に 対し て 、 ひどい こと を し て は なら ない 。 
彼 は コート を 裏返し た 。 	彼 は コート を 裏 に し た 。 
私 の 家 の 目 の 前 に 、 湖 が ある 。 	私 の 家 の 目 の 前 に 、 湖 が ある 。 
お 誕生 日 お めでとう ござい ます 。 	お 誕生 日 お めでとう 。 
満月 でし た か 新月 でし た か 。 	月 が 完全 に 見え まし た か 全く 見え ませ ん でし た か 。 
彼 ら は とても 喜ぶ でしょう 。 	彼 ら は とても 喜ぶ でしょう 。 
ここ は うだる よう に 暑い 。 	ここ は とても 暑い 。 
彼 は 私 の 部屋 に 入っ て き た 。 	彼 は 私 の 部屋 に 入っ て き た 。 
八方 美人 頼む に 足ら ず 。 	誰 に とっ て も 友達 なら 誰 の 友達 で も ない 。 
他人 の を 悪口 を 言う べき で ない 。 	他 の 人 の 悪い こと を 言う べき で ない 。 
彼 は 腕 時計 を 見 た 。 	彼 は 腕 時計 を 見 た 。 
何 と 大きな スーパー だ 。 	何 と 大きな 食べる もの を 売る 店 だ 。 
私 は その 仕事 に 飽き て いる 。 	私 は その 仕事 が 長く 続い て 嫌 に なっ て いる 。 
今日 は 曇り の よう です か 。 	今日 は 曇り の よう です か 。 
彼女 は ３ ０ 分 彼 を 待っ て い ます 。 	彼女 は ３ ０ 分 彼 を 待っ て い ます 。 
次 の 日曜 日 に コンサート が あり ます 。 	次 の 日曜 日 に コンサート が あり ます 。 
彼 の 叫び に 答え て 人々 は 彼女 を 助け に 走っ た 。 	彼 の 声 に 答え て 人々 は 彼女 を 助け に 走っ た 。 
５ 日 たて ば 仕事 が 完了 する だろう 。 	５ 日 で 仕事 が 終わる だろう 。 
私 は たいてい 寝る 前 に 入浴 する 。 	私 は いつ も 寝る 前 に 風呂 に 入る 。 
君 の 笑い 方 好き だ な 。 	あなた の 笑い 方 好き だ な 。 
私 が 成功 し た の は 運 が よかっ た から です 。 	私 が 成功 し た の は 運 が よかっ た から です 。 
その 人 達 は また 他人 に 公平 で ある べき だ 。 	その 人 たち は また 他 の 人 と 同じ よう で ある べき だ 。 
どの よう に し て ここ に 来 た の です か 。 	どの よう に し て ここ に 来 た の です か 。 
農家 の 子 に なり たい か ね 。 	農業 の 家 の 子供 に なり たい か ね 。 
電話 帳 で 彼 の 電話 番号 を 調べ た 。 	電話 帳 で 彼 の 電話 番号 を 調べ た 。 
何 で も 好き な 物 を 持っ て いっ て よろしい 。 	何 で も 好き な 物 を 持っ て いっ て よい 。 
彼 は きっぱり 煙草 を 止めよう と 決心 し た 。 	彼 は 完全 に 煙草 を 止めよう と 心 に 決め た 。 
彼女 に 会う と 必ず 亡き 母 を 思い出す 。 	彼女 に 会う と 必ず なくなっ た 母 を 思い出す 。 
彼女 は 私 たち が 行く よう に 強く 言っ た 。 	彼女 は 私 たち が 行く よう に 強く 言っ た 。 
彼 は コート を 着 て 、 家 を 出 た 。 	彼 は コート を 着 て 、 家 を 出 た 。 
英語 で この 昆虫 を 何 と いい ます か 。 	英語 で この 虫 を 何 と いい ます か 。 
アメリカ で 車 は 右側 通行 です 。 	アメリカ で 車 は 右 の 方 を 走り ます 。 
これ ら の イヌ は 大きい 。 	これ ら の 犬 は 大きい 。 
日本 で 一番 高い 山 は どれ です か 。 	日本 で 一番 高い 山 は どれ です か 。 
その 時 あなた は そう 言う べき でし た 。 	その 時 あなた は そう 言う べき でし た 。 
なぜ 彼 は 逃げ た の です か 。 	なぜ 彼 は 逃げ た の です か 。 
駅 まで は ちょっと 遠い 。 	駅 まで は ちょっと 遠い 。 
まるで 夢 を 見 て いる か の よう な 気分 だっ た 。 	まるで 夢 を 見 て いる か の よう な 気分 だっ た 。 
その 歌 を 英語 で 歌い ましょう 。 	その 歌 を 英語 で 歌い ましょう 。 
彼女 は 私 たち に きれい な 帽子 を 見せ た 。 	彼女 は 私 たち に きれい な 帽子 を 見せ た 。 
私 は ちょうど 朝食 を 済ま せ た ところ です 。 	私 は ちょうど 朝 の 食事 を 終わら せ た ところ です 。 
彼 ら の 昔 の こと を 回想 する の が 好き だ 。 	彼 ら の 昔 の こと を 思い出す の が 好き だ 。 
過ぎ た こと を 振り返っ て は いけ ない 。 	過ぎ た こと を 考え て は なら ない 。 
そこ に 行く こと に 決め た 。 	そこ に 行く こと に 決め た 。 
トム の 他 は みな 出席 し た 。 	トム の 他 は みんな 参加 し た 。 
あの かわいい 少女 は 私 の 妹 です 。 	あの かわいい 少女 は 私 の 妹 です 。 
彼 に 電話 する の を 忘れ た 。 	彼 に 電話 する の を 忘れ た 。 
彼 は 「 九 時 だ 」 と 言っ た 。 	彼 は 「 ９ 時 だ 」 と 言っ た 。 
ひきつけ を 起こし ます 。 	自分 が 動かそう と し て い ない の に 動き 出す 症状 を 起こし ます 。 
彼 が 見つけ た 箱 は から だっ た 。 	彼 が 見つけ た 箱 は から だっ た 。 
３ 時 で 結構 です 。 	３ 時 で 十分 です 。 
痛み が なくなり まし た 。 	痛 さ が なくなり まし た 。 
全力 を 尽くし ます 。 	全て の 力 を 出し ます 。 
この 仕事 は 明日 まで に 終え なけれ ば なら ない 。 	この 仕事 は 明日 まで に 終わら せ なけれ ば なら ない 。 
もっと 上 を 向き なさい 。 	もっと 上 を 見 なさい 。 
彼 が 言っ た こと は 本当 だ 。 	彼 が 言っ た こと は 本当 だ 。 
彼 ら は 昼食 の ため 会議 を 中断 し た 。 	彼 ら は 昼 の 食事 の ため 会議 を 途中 で やめ た 。 
もう 彼女 が 帰る 時間 です よ 。 	もう 彼女 が 帰る 時間 です よ 。 
彼 は 会議 を 混乱 さ せ ない よう に 気 を つけ た 。 	彼 は 会議 を おかしく し ない よう に 気 を つけ た 。 
あれ ら の 家 は 大きい です 。 	あれ ら の 家 は 大きい です 。 
彼 は 世慣れ た 人 だ 。 	彼 は 社会 で の 生き 方 が うまい 人 だ 。 
彼 は 彼女 に 自分 の 計画 を 知ら せ た 。 	彼 は 彼女 に 自分 の 計画 を 知ら せ た 。 
家 まで 送っ て ください ませ ん か 。 	家 まで 送っ て ください ませ ん か 。 
カード で お 願い し ます 。 	カード で お 願い し ます 。 
お 飲み物 は どう なさい ます か 。 	お 飲み物 は どう なさい ます か 。 
私 は 海 より 山 が 好き だ 。 	私 は 海 より 山 が 好き だ 。 
彼女 は デザイナー に なり たがっ て いる 。 	彼女 は デザイン を する 人 に なり たい と 思っ て いる 。 
列車 は 定刻 に 駅 に 到着 し た 。 	列車 は いつ も の 時間 に 駅 に 着い た 。 
わが家 に まさる 所 なし 。 	自分 の 家 に 勝つ こと が できる 所 は ない 。 
彼 が この こと を 知ら ない と は 驚き だ 。 	彼 が この こと を 知ら ない と は 驚い た 。 
何 より も まず 第 一 に 、 うそ を つく な 。 	何 より も まず 第 １ に 、 嘘 を 付く な 。 
君 の 車 と 比べれ ば 、 ぼく の 車 は 小さい 。 	あなた の 車 と 比べれ ば 、 僕 の 車 は 小さい 。 
言葉 は 時代 と とも に 移り ゆく 。 	言葉 は 時代 と とも に 変わっ て いく 。 
誰 が この 絵 を 描い た か 知ら ない 。 	誰 が この 絵 を 描い た か 知ら ない 。 
ジョン は まず コート を 着 て 、 それ から 帽子 を 取っ た 。 	ジョン は まず コート を 着 て 、 それ から 帽子 を 取っ た 。 
それ は 新しい です 。 	それ は 新しい です 。 
これ は 地図 です 。 	これ は 地図 です 。 
あまり 時間 が ない の です 。 	あまり 時間 が ない の です 。 
トム を あて に し て いる ん だ 。 	トム を 頼る ん だ 。 
質問 に 対する あなた の 答え は まちがい だ と わかっ た 。 	質問 に 対する あなた の 答え は 間違い だ と わかっ た 。 
社長 は いつ も 忙しく 飛び回っ て いる 。 	社長 は いつ も 忙しく いろいろ な 所 へ 行っ て いる 。 
私 は 日曜 日 に いつ も 家 に いる 。 	私 は 日曜 日 に いつ も 家 に いる 。 
日常 生活 に 必要 な もの だけ 買う べき だ 。 	日常 生活 に 必要 な もの だけ 買う べき だ 。 
俺 が 何 か を 感じる 。 	私 が 何 か を 感じる 。 
彼 は 私 より も 首 の 分 だけ 背 が 高い 。 	彼 は 私 より も 首 の 分 だけ 背 が 高い 。 
この 嵐 が 続か なけれ ば いい の です が 。 	この 嵐 が 続か なけれ ば いい の です が 。 
新しい チーム に は 優勝 する 力 が ある 。 	新しい チーム に は 一番 で 勝つ こと が できる 力 が ある 。 
コンピューター は とても 役 に 立ち ます 。 	コンピューター は とても 役 に 立ち ます 。 
父 は テーブル 上座 も 自分 の 席 に 着い た 。 	父 は 机 の 一番 偉い 席 の 自分 の 席 に 着い た 。 
彼 は その 問題 を 解こう と し た が 無駄 だっ た 。 	彼 は その 問題 を 答えよう と し た が 意味 が なかっ た 。 
しばらく 座っ て 楽 に し なさい 。 	しばらく 座っ て 楽 に し なさい 。 
それ が 私 が 持っ て いる すべて です 。 	それ が 私 が 持っ て いる 全て です 。 
彼 なら それ くらい の 事 は いい かね ない 。 	彼 なら それ くらい の 事 は いっ て も おかしく ない 。 
この 花 は 英語 で 何 と 言い ます か 。 	この 花 は 英語 で 何 と 言い ます か 。 
丘 の 上 から は 町 の 建物 が 全部 見え た 。 	低い 山 の 上 から は 町 の 建物 が 全て 見え た 。 
私 達 は 急い で い ます 。 	私 たち は 急い で い ます 。 
彼 が それ を 知っ て いる ほど 愚か で は ない 。 	彼 が それ を 知っ て いる ほど 馬鹿 で は ない 。 
彼 は 疲れ て 立っ て い られ なかっ た 。 	彼 は 疲れ て 立っ て い られ なかっ た 。 
来年 は 何 歳 に なり ます か 。 	来年 は 何 歳 に なり ます か 。 
お 母 さん 、 泳ぎ に 行っ て も いい 。 	お 母 さん 、 泳ぐ 所 に 行っ て も いい 。 
それ は すばらしい 考え です ね 。 	それ は すばらしい 考え です ね 。 
私 は お 茶 が 好き です 。 	私 は お 茶 が 好き です 。 
私 たち は みんな 彼 の 成功 を 確信 し て いる 。 	私 たち は みんな 彼 の 成功 を 確か だ と 思っ て いる 。 
彼 ら は 同時 に 出発 し た 。 	彼 ら は 同時 に 出発 し た 。 
日本 史 に 興味 の ない 生徒 も いる 。 	日本 史 に 興味 の ない 学生 も いる 。 
私 は 先週 彼 に お 金 を 払っ た 。 	私 は 先週 彼 に お 金 を 払っ た 。 
私 は 、 その 学校 に 入学 する ため に よく 勉強 し た 。 	私 は 、 その 学校 に 入る ため に よく 勉強 し た 。 
わたし は コーヒー より も 茶 を このむ 。 	私 は コーヒー より も 茶 が 好き だ 。 
だれ も その 間違い に 気づか なかっ た と は おもしろい 。 	誰 も その 間違い に 気づか なかっ た と は 面白い 。 
年 を とっ た 馬鹿 ほど 大 馬鹿 は い ない 。 	年 を とっ た 馬鹿 ほど 大 馬鹿 は い ない 。 
私 は 君 と の 再会 を 待ち望ん で いる 。 	私 は あなた と 再び 会う こと を 期待 し て いる 。 
その 仕事 を 引き受けよう と 思っ て いる 。 	その 仕事 を しよう と 思っ て いる 。 
乗客 は 何 人 です か 。 	乗っ て いる 客 は 何 人 です か 。 
彼 は もう 少し で 車 に ひか れ そう に なっ た 。 	彼 は もう 少し で 車 に 当たり そう に なっ た 。 
彼 は つきあい が 悪い 。 	彼 は 人 と あまり 一緒 に い ない 。 
煙草 を 吸う の は 体 に 悪い 。 	煙草 を 吸う の は 体 に 悪い 。 
彼 は 、 その 部屋 を ひとりじめ し て た 。 	彼 は 、 その 部屋 を 一人 で 使っ て い た 。 
それ は 何 年 も 昔 の こと だ 。 	それ は 何 年 も 昔 の こと だ 。 
これ が 君 の 探し て いる 本 です 。 	これ が あなた の 探し て いる 本 です 。 
早く 帰り なさい ビル 。 	早く 帰り なさい ビル 。 
私 たち は 部屋 に 入ろう と し て い た 。 	私 たち は 部屋 に 入ろう と し て い た 。 
われわれ は ドア の そば に 立っ て まっ た 。 	私 たち は ドア の そば に 立っ て 待っ た 。 
その 少年 は よく 私 の 家 を 訪れ た もの だっ た 。 	その 少年 は よく 私 の 家 を 訪れ た もの だっ た 。 
私 たち は お 互い 少し あき て き た 。 	私 たち は お 互い 少し 同じ 関係 が 続い て 嫌 に なっ た 。 
その 薬 は すぐ に きい た 。 	その 薬 は すぐ に きい た 。 
これ が 今 まで に 知ら れ て いる すべて です 。 	これ が 今 まで に 知ら れ て いる 全て です 。 
食料 は まだ いくら で も ある 。 	食べる もの は まだ いくら で も ある 。 
この ミルク は 少し 古く なっ て しまい まし た 。 	この 牛 の 乳 は 少し 古く なっ て しまい まし た 。 
彼 は 今 かぜ を ひい て いる 。 	彼 は 今 風邪 を 引い て いる 。 
そんな 悲しい 目 で 見 ない で 。 	そんな 悲しい 目 で 見 ない で 。 
彼 は 高い 給料 を もらっ て いる 。 	彼 は 仕事 で 多く お 金 を もらっ て いる 。 
私 の 父 は いつ 出発 する の か 尋ね た 。 	私 の 父 は いつ 出発 する の か 尋ね た 。 
昨夜 は よく 眠れ なかっ た の です ね 。 	昨日 の 夜 は よく 寝る こと が でき なかっ た の です ね 。 
私 は 彼 が 言っ た 事 が 気 に 食わ ない 。 	私 は 彼 が 言っ た 事 が 気 に 入ら ない 。 
ともかく 来 て ください 。 	とにかく 来 て ください 。 
君 は 昼食 に パン を 食べ ます か 。 	あなた は 昼 の 食事 に パン を 食べ ます か 。 
あなた は 学校 に 歩い て いき ます か 。 	あなた は 学校 に 歩い て いき ます か 。 
彼女 は 私 の 子供 たち の 世話 を し て くれる 。 	彼女 は 私 の 子供 たち の 世話 を し て くれる 。 
あなた は いつ 家 へ 帰り まし た か 。 	あなた は いつ 、 家 へ 帰り まし た か 。 
彼女 の 父親 は 文学 者 と し て 有名 だ 。 	彼女 の 父 は 文学 者 と し て 有名 だ 。 
部屋 から 大きな 音 が 聞こえ て い た 。 	部屋 から 大きな 音 が 聞こえ て い た 。 
私 は 毎日 サッカー を し て い ます 。 	私 は 毎日 サッカー を し て い ます 。 
今 の 私 が ある の は 両親 の おかげ だ 。 	今 の 私 が ある の は 両親 の おかげ だ 。 
彼 は 速く 泳げる 。 	彼 は 速く 泳ぐ こと が できる 。 
目 に 見え ない もの は 忘れ られる 。 	目 に 見え ない もの は 忘れ られる 。 
そんな 男 と つきあう な 。 	そんな 男 と 一緒 に いる な 。 
破水 し まし た 。 	赤ちゃん を 守る 水 が 出 まし た 。 
あなた の 成功 を 望ん で い ます 。 	あなた の 成功 を 希望 し て い ます 。 
どうぞ 急い で やっ て ください 。 	どうぞ 急い で やっ て ください 。 
私 は 彼 の 成功 を 心 から 願っ て いる 。 	私 は 彼 の 成功 を 心 から 願っ て いる 。 
騒音 の ため 、 声 が なかなか 通ら なかっ た 。 	うるさい 音 の ため 、 声 が なかなか 通ら なかっ た 。 
彼 は イギリス の 少年 で は あり ませ ん 。 	彼 は イギリス の 少年 で は あり ませ ん 。 
私 は 彼 の フランス 語 を 日本 語 に 通訳 し た 。 	私 は 彼 の フランス 語 を 日本 語 に 変え て 言っ た 。 
図書 館 に は たくさん の 学生 が い ます 。 	図書 館 に は 多く の 学生 が い ます 。 
あなた の 成功 を 喜ん で い ます 。 	あなた の 成功 を 喜ん で い ます 。 
彼 ら は 同い年 だ 。 	彼 ら は 同じ 年齢 だ 。 
ドア を 閉め て いただけ ませ ん か 。 	ドア を 閉じ て いただけ ませ ん か 。 
今晩 私 は 彼女 に 会い ます 。 	今日 の 夜 私 は 彼女 に 会い ます 。 
彼 は 今度 の 日曜 日 に ゴルフ を する でしょう 。 	彼 は 今度 の 日曜 日 に ボール を 打っ て 遠い ところ に ある 穴 に 入れる スポーツ を する でしょう 。 
彼 ら は 歌 を 歌い ながら 、 道 を 歩い た 。 	彼 ら は 歌 を 歌い ながら 、 道 を 歩い た 。 
次 に 何 が 起きる か 知る 事 は 不 可能 だ 。 	次 に 何 が 起きる か 知る 事 は 不 可能 だ 。 
この 話 は 本当 だ と 信じ られ て い ます 。 	この 話 は 本当 だ と 信じる 人 が 多い です 。 
彼 は 日本 に つい て 良く 知り ませ ん 。 	彼 は 日本 に つい て 良く 知り ませ ん 。 
道 の 途中 で 鍵 を 落とし た に 違い ない 。 	道 の 途中 で 鍵 を 落とし た に 違い ない 。 
私 は 彼 より 背 が 低い 。 	私 は 彼 より 背 が 低い 。 
私 たち は ２人 とも その 映画 を 見 たい 。 	私 たち は 二人 とも その 映画 を 見 たい 。 
やがて 愛情 が 生まれる だろう 。 	やがて 愛 の 感情 が 生まれる だろう 。 
歯 医者 に 行く 必要 は ない 。 	歯 医者 に 行く 必要 は ない 。 
私 たち は 公園 を 散歩 し た 。 	私 たち は 公園 を 散歩 し た 。 
私 が 家 を 買える の は ずっと 先 の こと だろう 。 	私 が 家 を 買う こと が できる の は ずっと 先 の こと だろう 。 
結婚 が 聞い て あきれる ！ 	結婚 が 聞い て 馬鹿 らしく なる 。 
テレビ を 見る の やめ ましょう 。 	テレビ を 見る の やめ ましょう 。 
僕 に は 車 を 持つ 余裕 が ない 。 	僕 に は 車 を 持つ 力 が ない 。 
彼女 が いつ どこ で 生まれ た か は はっきり し て い ない 。 	彼女 が いつ どこ で 生まれ た か は はっきり し て い ない 。 
腹痛 が し ます 。 	腹 が 痛い です 。 
彼女 は あやうく 自転 車 に ひか れる ところ だっ た 。 	彼女 は もう 少し で 自転 車 に 当たる ところ だっ た 。 
君 は 立派 な 仕事 を する と 思わ れ て いる 。 	あなた は 良い 仕事 を する と 思わ れ て いる 。 
それ は 君 の 空耳 だ 。 	それ は あなた の 聞き 間違い だ 。 
仕事 は ８ 時 まで に は お わる だろう 。 	仕事 は ８ 時 まで に は 終わる だろう 。 
エンジン を かけ た まま に し て おき なさい 。 	エンジン を かけ た まま に し て おき なさい 。 
私 は 何 度 も 旅行 し た こと が ある 。 	私 は 何 度 も 旅行 し た こと が ある 。 
彼女 ら は とても 幸せ そう だっ た 。 	彼女 ら は とても 幸せ そう だっ た 。 
彼 は 今 で も 時折 訪ね て くる 。 	彼 は 今 で も 時々 訪ね て くる 。 
私 が 帰宅 する 前 に 雨 が 降り 始め た 。 	私 が 家 に 帰る 前 に 雨 が 降り 始め た 。 
彼 は 本 を 読ん で いる 少年 に 近付い た 。 	彼 は 本 を 読ん で いる 少年 の 近く に 行っ た 。 
その ニュース は 我々 に 大きな 衝撃 を 与え た 。 	その ニュース に 私 たち は 大きく 驚い た 。 
駅 は どこ です か 。 	駅 は どこ です か 。 
彼 は 家 の 前 の 道 から 雪 を 取り除い た 。 	彼 は 家 の 前 の 道 から 雪 を 動かし た 。 
私 は 自分 の 家 の 料理 と 文化 を 経験 し たい 。 	私 は 自分 の 家 の 料理 と 文化 を 経験 し たい 。 
この 地方 で は 冬 に なる と 雪 が 多い 。 	この 地方 で は 冬 に なる と 雪 が 多い 。 
その 話 の 一部 は 本当 です 。 	その 話 の 一部 は 本当 です 。 
私 を 助け て くれ ます か 。 	私 を 助け て くれ ます か 。 
君 が 失敗 する なんて 不思議 だ 。 	あなた が 失敗 する なんて 不思議 だ 。 
彼 は そう し たい とき は いつ で も 反対 する 。 	彼 は そう し たい 時 は いつ で も 反対 する 。 
今 放送 中 です 。 	今 放送 中 です 。 
お 留守 中 の 猫 の 世話 を し て 上げ ましょう 。 	お 留守 中 の 猫 の 世話 を し て 上げ ましょう 。 
どの 靴 を はく つもり です か 。 	どの 靴 を 着る つもり です か 。 
将来 何 が 起こる か を 知る こと は 出来 ない 。 	将来 何 が 起こる か を 知る こと は 出来 ない 。 
君 は １ 日 休暇 を とっ た 方 が いい 。 	あなた は １ 日 の 休み を とっ た 方 が いい 。 
君 は すぐ に たばこ を やめる べき だ 。 	あなた は すぐ に 煙草 を やめる べき だ 。 
彼 ら は 水死 し た 。 	彼 ら は 水 で 死ん だ 。 
あれ は 誰 の 靴 です か 。 	あれ は 誰 の 靴 です か 。 
あなた の 部屋 に は 窓 が ２ つ あり ます か 。 	あなた の 部屋 に は 窓 が ２ つ あり ます か 。 
きのう その 窓 を こわし た の は 彼 だっ た 。 	昨日 その 窓 を 壊し た の は 彼 だっ た 。 
１ 日 中 農場 で 働い て い た 。 	１ 日 中 、 農業 の 場所 で 働い て い た 。 
彼 は 立とう と し まし た 。 	彼 は 立とう と し まし た 。 
木 が 私 の 家 を 風 から 守っ て くれ て いる 。 	木 が 私 の 家 を 風 から 守っ て くれ て いる 。 
こんな ふう に し て 私 は それ を 作っ た 。 	こんな ふう に し て 私 は それ を 作っ た 。 
彼女 の 誕生 日 の ため の 買い物 を し て こよう 。 	彼女 の 誕生 日 の ため の 買い物 を し て こよう 。 
この ステーキ は もう でき た の ？ 	この 切っ て 焼い た 肉 は もう でき た の ？ 
ジム は 日本 語 が 読める 。 	ジム は 日本 語 を 読む こと が 出来る 。 
二人 は 部屋 に い ます 。 	二人 は 部屋 に い ます 。 
英語 は 中国 で も 勉強 さ れ て い ます 。 	英語 は 中国 で も 勉強 さ れ て い ます 。 
彼女 は あなた に あえて 喜ぶ でしょう ね 。 	彼女 は あなた に 会う こと が でき て 喜ぶ でしょう ね 。 
お 手洗い を お 借り し て も 良い です か 。 	トイレ を お 借り し て も 良い です か 。 
年 が 過ぎ て いき まし た 。 	年 が 過ぎ て いき まし た 。 
あいにく 品切れ に なっ て しまっ た ん です が 。 	残念 ながら 全て 売っ て なくなっ て しまっ た ん です が 。 
今 すぐ に やら なく て は いけ ませ ん か 。 	今 すぐ に やら なく て は なり ませ ん か 。 
彼 の 機嫌 を とる の は 難しい と わかっ た 。 	彼 の 気分 良く する の は 難しい と わかっ た 。 
僕 は 彼女 に 腹 を 立て て いる 。 	僕 は 彼女 に 腹 を 立て て いる 。 
私 は 冬 が 好き です 。 	私 は 冬 が 好き です 。 
それ は 有難 迷惑 な こと だ 。 	それ は 嬉しい が 迷惑 な こと だ 。 
私 は 少し は 金 の 持ち合わせ が ある 。 	私 は 少し は 金 を 持っ て いる 。 
もっと 早く 来る べき だっ た 。 	もっと 早く 来る 必要 が あっ た 。 
私 は 彼 が 会社 を 辞め た 理由 が わから ない 。 	私 は 彼 が 会社 を やめ た 理由 が わから ない 。 
私 達 は 昨日 ロンドン に 着い た 。 	私 たち は 昨日 ロンドン に 着い た 。 
彼 は 決して 誘惑 に 乗ら なかっ た 。 	彼 は 決して 心 を 動かさ れる こと は なかっ た 。 
彼 が あそこ に い て くれ さえ すれ ば よかっ た の に 。 	彼 が そこ に い て くれ さえ すれ ば よかっ た の に 。 
これ は 大変 重い 箱 な の で 私 に は 運べ ない 。 	これ は 大変 重い 箱 な の で 私 に は 運ぶ こと が でき ない 。 
多分 彼女 は 来る でしょう 。 	おそらく 彼女 は 来る でしょう 。 
我々 は 経験 に よっ て 学ぶ 。 	私 たち は 経験 に よっ て 学ぶ 。 
部屋 の 掃除 を 手伝っ て くれ ませ ん か 。 	部屋 を 片付ける の を 手伝っ て くれ ませ ん か 。 
私 は 川べり を 歩い た 。 	私 は 川 の 横 を 歩い た 。 
彼 は 難問 を 解く の が 好き だ 。 	彼 は 難しい 問題 を 答える の が 好き だ 。 
マーチ 先生 は 私 に 英語 の 辞書 を くださっ た 。 	マーチ 先生 は 私 に 英語 の 辞書 を くださっ た 。 
先生 が そんな こと を 言っ た はず が ない 。 	先生 が そんな こと を 言っ た はず が ない 。 
その 語 は 今 は もう 使わ れ て い ない 。 	その 語 は 今 は もう 使わ れ て い ない 。 
彼 は 記憶 が 良い 。 	彼 は 記憶 が 良い 。 
毎年 行き ます 。 	毎年 行き ます 。 
少年 の 一団 が 私 の 方 に やっ て き た 。 	少年 たち が 私 の 方 に やっ て き た 。 
貧しい から と いっ て 人 を 軽べつ する な 。 	お 金 が ない から と いっ て 人 を 馬鹿 に する な 。 
今日 は 気分 は いかが です か 。 	今日 は 気分 は どう です か 。 
私 は 英語 名 は うんざり だ 。 	私 は 英語 名 は 嫌 だ 。 
この 手紙 を 投函 し て くれ ませ ん か 。 	この 手紙 を 郵便 箱 に 入れ て くれ ませ ん か 。 
そんな 事 知っ てる よ 。 失礼 な 。 	そんな 事 知っ てる よ 。 失礼 な 。 
その 女性 達 は 図書 館 の まえ に いる 。 	その 女性 たち は 図書 館 の 前 に いる 。 
私 は 彼 ら の 賛成 を 求め た 。 	私 は 彼 ら の 賛成 を 求め た 。 
どう か し まし た か 。 顔色 が 悪い です よ 。 	どう か し まし た か 。 顔 の 色 が 悪い です よ 。 
私 たち は 会議 を 一 週間 延ばし た 。 	私 たち は 会議 を １ 週間 後 に し た 。 
我々 は 言葉 で は なく 行動 が 必要 な の だ 。 	私 たち は 言葉 で は なく 行動 が 必要 な の だ 。 
彼 は 金 に 関し て は 何 も 言わ なかっ た 。 	彼 は 金 に 関し て は 何 も 言わ なかっ た 。 
彼女 は さよなら も 言わ ず 出 て いっ た 。 	彼女 は 挨拶 も 言わ ず 出 て いっ た 。 
彼 は これ 以上 待て ない か も しれ ない 。 	彼 は これ 以上 待つ こと が でき ない か も 。 
ドア を 閉め て 。 	ドア を 閉じ て 。 
私 は 先頭 に 立っ て 道 を 歩い た 。 	私 は 一番 前 に 立っ て 道 を 歩い た 。 
彼 は また ここ に 来 た 。 	彼 は また ここ に 来 た 。 
私 に 何 を すれ ば いい か 教え て ください 。 	私 に 何 を すれ ば いい か 教え て ください 。 
彼 は ２ 時間 後 に 戻っ て き た 。 	彼 は ２ 時間 後 に 戻っ て き た 。 
必要 以上 の お 金 を 使わ ない よう に し なさい 。 	必要 以上 の お 金 を 使わ ない よう に し なさい 。 
この 事故 で １ ０ ０ 人 ほど 死ん だ 。 	この 事故 で １ ０ ０ 人 ほど 死ん だ 。 
金 が ない と 友達 も 少ない 。 	金 が ない と 友達 も 少ない 。 
私 の 荷物 は どう し まし た か 。 	私 の 荷物 は どう し まし た か 。 
私 は 時々 悲しく なる こと が ある 。 	私 は 時々 悲しく なる こと が ある 。 
彼 は 自分 の 犬 を 自慢 し た 。 	彼 は 自分 の 犬 を 自慢 し た 。 
